num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
200,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,3,0,0,0,0,0,113,0.1594,0.0849133
200,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,3,0,0,0,0,0,114,7.1149,0.831812
200,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,5,0,0,0,0,0,113,0.1873,0.113924
200,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,5,0,0,0,0,0,114,5.3229,0.575165
200,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,9,0,0,0,0,0,113,0.1838,0.102797
200,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,9,0,0,0,0,0,114,4.3903,0.515872
200,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,0,10,4,0,0,0,0,0,115,0.1359,0.0766688
200,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,0,10,5,0,0,0,0,0,116,7.2919,2.57178
200,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,1,10,4,0,0,0,0,0,115,0.115,0.0681436
200,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,1,10,5,0,0,0,0,0,116,6.1866,2.30604
200,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,2,10,10,0,0,0,0,0,115,0.1704,0.126746
200,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,2,10,10,0,0,0,0,0,116,4.9075,0.508435
200,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,3,10,17,0,0,0,0,0,115,0.1396,0.0838122
200,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,3,10,16,0,0,0,0,0,116,5.6172,0.248861
200,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,0,10,3,0,0,0,0,0,117,0.137,0.0961446
200,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,0,10,4,0,0,0,0,0,118,5.0865,1.09222
200,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,1,10,4,0,0,0,0,0,117,0.1392,0.106735
200,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,1,10,4,0,0,0,0,0,118,4.9809,0.885756
200,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,2,10,8,0,0,0,0,0,117,0.1314,0.0763213
200,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,2,10,7,0,0,0,0,0,118,3.2058,0.200964
200,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,3,10,13,0,0,0,0,0,117,0.1484,0.0889697
200,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,3,10,12,0,0,0,0,0,118,5.3985,2.49889
200,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,0,10,3,0,0,0,0,0,119,0.1454,0.0793826
200,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,0,10,3,0,0,0,0,0,120,10.5303,1.03583
200,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,3,0,0,0,0,0,119,0.1655,0.0858335
200,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,3,0,0,0,0,0,120,10.8724,0.952253
200,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,6,0,0,0,0,0,119,0.1547,0.110851
200,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,6,0,0,0,0,0,120,5.3642,0.501011
200,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,10,0,0,0,0,0,119,0.1571,0.0838589
200,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,10,0,0,0,0,0,120,4.9008,0.609844
200,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,0,10,5,0,0,0,0,0,121,0.1515,0.0732291
200,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,0,10,5,0,0,0,0,0,122,4.6096,1.07527
200,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,1,10,5,0,0,0,0,0,121,0.1388,0.0592936
200,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,1,10,5,0,0,0,0,0,122,4.1226,0.468179
200,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,2,10,11,0,0,0,0,0,121,0.1546,0.0592194
200,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,2,10,10,0,0,0,0,0,122,5.6166,3.00701
200,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,3,10,20,0,0,0,0,0,121,0.191,0.0723034
200,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,3,10,17,0,0,0,0,0,122,5.3767,0.520837
200,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,0,10,3,0,0,0,0,0,123,0.1432,0.0803462
200,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,0,10,4,0,0,0,0,0,124,5.0021,0.381453
200,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,1,10,3,0,0,0,0,0,123,0.1466,0.0752436
200,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,1,10,4,0,0,0,0,0,124,4.8588,0.564388
200,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,2,10,7,0,0,0,0,0,123,0.229,0.115725
200,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,2,10,7,0,0,0,0,0,124,3.9771,0.730767
200,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,3,10,11,0,0,0,0,0,123,0.1748,0.0834889
200,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,3,10,12,0,0,0,0,0,124,4.6957,1.72804
200,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,0,10,3,0,0,0,0,0,125,0.2111,0.12001
200,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,0,10,3,0,0,0,0,0,126,6.713,0.237151
200,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,3,0,0,0,0,0,125,0.1471,0.0841552
200,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,3,0,0,0,0,0,126,6.5716,0.175162
200,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,6,0,0,0,0,0,125,0.2071,0.0743512
200,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,6,0,0,0,0,0,126,5.0219,0.974146
200,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,9,0,0,0,0,0,125,0.144,0.086814
200,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,9,0,0,0,0,0,126,3.8055,0.369634
200,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,127,0.1568,0.0720105
200,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,128,11.9852,1.47392
200,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,127,0.1501,0.0739646
200,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,128,12.1631,2.10093
200,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,9,0,0,0,0,0,127,0.2265,0.142211
200,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,128,11.4049,0.809632
200,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,16,0,0,0,0,0,127,0.1725,0.0816595
200,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,15,0,0,0,0,0,128,11.4048,1.10641
200,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,129,0.1099,0.0778937
200,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,130,11.3239,0.440383
200,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,129,0.1291,0.0709467
200,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,130,11.1508,0.340838
200,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,6,0,0,0,0,0,129,0.1591,0.0850731
200,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,6,0,0,0,0,0,130,10.1281,0.231253
200,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,11,0,0,0,0,0,129,0.1647,0.0734273
200,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,130,10.4643,1.6358
200,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,2,0,0,0,0,0,131,0.1421,0.0711562
200,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,132,23.9335,0.95511
200,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,2,0,0,0,0,0,131,0.1311,0.0832953
200,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,132,22.9403,0.899901
200,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,5,0,0,0,0,0,131,0.1509,0.0715549
200,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,5,0,0,0,0,0,132,18.9975,2.02283
200,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,9,0,0,0,0,0,131,0.1471,0.0866211
200,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,8,0,0,0,0,0,132,16.2293,1.84156
200,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,133,0.1421,0.0742869
200,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,134,13.5857,1.25931
200,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,133,0.1677,0.0933179
200,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,134,13.2805,1.22158
200,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,133,0.1314,0.0776004
200,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,134,9.9798,0.275824
200,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,133,0.1452,0.0786381
200,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,14,0,0,0,0,0,134,12.0148,2.02479
200,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,135,0.1453,0.0754145
200,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,136,13.7692,2.13273
200,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,135,0.1388,0.0793022
200,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,136,12.147,0.525801
200,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,7,0,0,0,0,0,135,0.1366,0.074872
200,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,7,0,0,0,0,0,136,10.7411,1.88727
200,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,13,0,0,0,0,0,135,0.1554,0.0801446
200,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,136,10.7024,0.951617
200,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,137,0.1522,0.078916
200,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,138,28.5557,0.886
200,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,137,0.1425,0.080225
200,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,138,27.5664,0.519001
200,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,6,0,0,0,0,0,137,0.1545,0.0877082
200,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,5,0,0,0,0,0,138,17.9733,1.35038
200,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,9,0,0,0,0,0,137,0.1817,0.0883617
200,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,9,0,0,0,0,0,138,13.2095,2.68689
200,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,139,0.142,0.0920072
200,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,140,17.5998,1.07274
200,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,139,0.1688,0.0989262
200,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,140,16.4721,0.924017
200,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,9,0,0,0,0,0,139,0.1316,0.08314
200,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,10,0,0,0,0,0,140,12.641,0.404174
200,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,16,0,0,0,0,0,139,0.137,0.086773
200,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,16,0,0,0,0,0,140,13.3793,0.400174
200,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,141,0.1634,0.0638978
200,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,142,21.0128,1.39131
200,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,141,0.1365,0.0655172
200,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,142,20.053,1.56164
200,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,7,0,0,0,0,0,141,0.1506,0.0754824
200,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,7,0,0,0,0,0,142,12.465,0.402399
200,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,13,0,0,0,0,0,141,0.1551,0.0678371
200,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,142,10.3007,1.9055
200,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,143,0.1295,0.0704119
200,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,144,28.9606,1.96427
200,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,143,0.1286,0.0766394
200,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,144,28.146,1.65645
200,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,5,0,0,0,0,0,143,0.1748,0.0905573
200,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,6,0,0,0,0,0,144,17.9689,0.682846
200,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,9,0,0,0,0,0,143,0.1656,0.0903256
200,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,9,0,0,0,0,0,144,14.5924,0.443865
200,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,145,0.177,0.0885701
200,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,146,20.7997,1.40287
200,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,145,0.1462,0.07779
200,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,146,21.9372,2.55807
200,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,8,0,0,0,0,0,145,0.1388,0.0580953
200,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,146,20.6758,2.58663
200,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,15,0,0,0,0,0,145,0.1674,0.0788038
200,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,15,0,0,0,0,0,146,20.0304,1.21509
200,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,147,0.129,0.0697981
200,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,148,26.3802,2.14241
200,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,147,0.1458,0.0517275
200,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,148,25.6759,2.75155
200,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,7,0,0,0,0,0,147,0.1577,0.0752301
200,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,6,0,0,0,0,0,148,21.0788,2.15479
200,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,12,0,0,0,0,0,147,0.1367,0.0696452
200,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,148,18.9199,1.67337
200,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,2,0,0,0,0,0,149,0.1408,0.0626078
200,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,2,0,0,0,0,0,150,42.3801,0.98252
200,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,2,0,0,0,0,0,149,0.1103,0.0530053
200,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,2,0,0,0,0,0,150,42.4682,2.56327
200,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,5,0,0,0,0,0,149,0.1378,0.060882
200,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,5,0,0,0,0,0,150,37.9952,3.24132
200,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,9,0,0,0,0,0,149,0.1417,0.0653708
200,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,8,0,0,0,0,0,150,30.9848,2.3904
200,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,151,0.1374,0.0616571
200,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,152,19.5178,2.5421
200,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,151,0.1422,0.0686194
200,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,152,21.0968,1.84572
200,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,151,0.1562,0.094217
200,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,152,18.8102,1.98611
200,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,151,0.1248,0.0609714
200,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,15,0,0,0,0,0,152,22.4369,3.92664
200,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,153,0.1096,0.0642239
200,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,154,28.2581,2.47331
200,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,153,0.1436,0.0601927
200,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,154,24.4714,1.02968
200,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,7,0,0,0,0,0,153,0.1153,0.0550274
200,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,7,0,0,0,0,0,154,18.5421,1.82709
200,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,12,0,0,0,0,0,153,0.118,0.054999
200,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,154,18.8164,1.94103
200,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,2,0,0,0,0,0,155,0.1602,0.0764123
200,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,156,79.768,11.9742
200,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,155,0.1403,0.0668914
200,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,156,70.2154,6.61362
200,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,5,0,0,0,0,0,155,0.1281,0.0661941
200,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,6,0,0,0,0,0,156,31.7896,2.67113
200,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,9,0,0,0,0,0,155,0.1745,0.102355
200,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,9,0,0,0,0,0,156,24.1903,1.52742
200,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,157,0.1998,0.104338
200,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,158,31.4419,3.95335
200,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,157,0.2013,0.101169
200,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,158,26.9991,2.14978
200,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,157,0.1509,0.078407
200,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,158,17.2208,1.7404
200,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,157,0.1416,0.0774384
200,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,16,0,0,0,0,0,158,19.4063,0.444151
200,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,159,0.1686,0.075534
200,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,160,42.0083,4.33595
200,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,159,0.1641,0.0821157
200,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,160,41.0224,5.65042
200,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,8,0,0,0,0,0,159,0.1487,0.0684609
200,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,7,0,0,0,0,0,160,22.1361,2.22897
200,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,13,0,0,0,0,0,159,0.116,0.049567
200,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,11,0,0,0,0,0,160,17.7627,1.32287
200,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,161,0.186,0.112683
200,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,162,81.5093,5.96059
200,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,161,0.1394,0.0816458
200,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,162,76.0412,6.04207
200,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,6,0,0,0,0,0,161,0.1726,0.0971004
200,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,5,0,0,0,0,0,162,32.9312,1.05213
200,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,10,0,0,0,0,0,161,0.134,0.0750733
200,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,9,0,0,0,0,0,162,24.2516,2.18049
400,1,20,1,0,1.5,0.1,0,0,2000,2000,150,300,0,10,5,0,0,0,0,0,163,1.2637,0.1316
400,1,20,1,0,1.5,0.1,0,1,2000,2000,150,300,0,10,6,0,0,0,0,0,164,75.0551,1.8653
400,1,20,1,0,1.5,0.1,0,0,2000,2000,150,300,1,10,6,0,0,0,0,0,163,1.295,0.157666
400,1,20,1,0,1.5,0.1,0,1,2000,2000,150,300,1,10,6,0,0,0,0,0,164,80.79,1.91167
400,1,20,1,0,1.5,0.1,0,0,2000,2000,150,300,2,10,16,0,0,0,0,0,163,1.1856,0.199574
400,1,20,1,0,1.5,0.1,0,1,2000,2000,150,300,2,10,16,0,0,0,0,0,164,85.4189,5.09223
400,1,20,1,0,1.5,0.1,0,0,2000,2000,150,300,3,10,30,0,0,0,0,0,163,0.9419,0.181758
400,1,20,1,0,1.5,0.1,0,1,2000,2000,150,300,3,10,29,0,0,0,0,0,164,91.7425,8.76381
400,1,20,1,0,2.0,0.1,0,0,2000,2000,150,300,0,10,4,0,0,0,0,0,165,1.2287,0.196169
400,1,20,1,0,2.0,0.1,0,1,2000,2000,150,300,0,10,5,0,0,0,0,0,166,84.839,3.76024
400,1,20,1,0,2.0,0.1,0,0,2000,2000,150,300,1,10,5,0,0,0,0,0,165,1.2426,0.170629
400,1,20,1,0,2.0,0.1,0,1,2000,2000,150,300,1,10,5,0,0,0,0,0,166,81.7259,1.17456
400,1,20,1,0,2.0,0.1,0,0,2000,2000,150,300,2,10,13,0,0,0,0,0,165,1.0541,0.174929
400,1,20,1,0,2.0,0.1,0,1,2000,2000,150,300,2,10,11,0,0,0,0,0,166,66.8797,6.87181
400,1,20,1,0,2.0,0.1,0,0,2000,2000,150,300,3,10,24,0,0,0,0,0,165,1.1156,0.254789
400,1,20,1,0,2.0,0.1,0,1,2000,2000,150,300,3,10,19,0,0,0,0,0,166,85.0887,16.9866
400,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,0,10,3,0,0,0,0,0,167,1.2641,0.179538
400,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,0,10,4,0,0,0,0,0,168,68.738,1.66605
400,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,4,0,0,0,0,0,167,1.2434,0.197457
400,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,4,0,0,0,0,0,168,69.6067,3.68169
400,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,9,0,0,0,0,0,167,1.3412,0.203088
400,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,10,0,0,0,0,0,168,70.187,1.98192
400,1,20,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,17,0,0,0,0,0,167,1.2282,0.188058
400,1,20,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,17,0,0,0,0,0,168,69.7762,1.96236
400,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,0,10,7,0,0,0,0,0,169,1.3326,0.159363
400,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,0,10,6,0,0,0,0,0,170,74.8288,0.942892
400,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,1,10,7,0,0,0,0,0,169,1.2561,0.181626
400,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,1,10,7,0,0,0,0,0,170,74.8184,1.16142
400,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,2,10,19,0,0,0,0,0,169,1.3116,0.203914
400,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,2,10,17,0,0,0,0,0,170,85.9749,1.35268
400,1,60,1,0,1.5,0.1,0,0,2000,2000,150,300,3,10,34,0,0,0,0,0,169,1.4057,0.204373
